INFO	2021-11-16 15:39:52,346	[basepage.py:32]	打开网页https://www.imymac.com/store/
INFO	2021-11-16 15:39:52,393	[basepage.py:90]	点击元素：('css', '#powermymac-one-month')
INFO	2021-11-16 15:39:53,395	[basepage.py:181]	切换frame==>pf_631115
INFO	2021-11-16 15:39:56,466	[basepage.py:186]	下拉框value选择==》zh-Hans
INFO	2021-11-16 15:39:56,624	[basepage.py:82]	输入文本：123@123.com
INFO	2021-11-16 15:39:56,698	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2021-11-16 15:39:57,705	[basepage.py:186]	下拉框value选择==》CN
INFO	2021-11-16 15:39:57,822	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2021-11-16 15:39:58,890	[basepage.py:90]	点击元素：('css', '#root > div > div> div> div > div > div >div:nth-child(3)>div>div:nth-child(1)>button')
INFO	2021-11-16 15:40:02,041	[basepage.py:82]	输入文本：:62122 62502 00918 2455
INFO	2021-11-16 15:40:02,110	[basepage.py:82]	输入文本：lin
INFO	2021-11-16 15:40:02,163	[basepage.py:82]	输入文本：2
INFO	2021-11-16 15:40:02,226	[basepage.py:82]	输入文本：2022
INFO	2021-11-16 15:40:02,283	[basepage.py:82]	输入文本：56
INFO	2021-11-16 15:40:02,341	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div:nth-child(2)>div>button')
INFO	2021-11-16 15:40:04,394	[basepage.py:211]	获取到text==》['您输入的 CVV 无效。']
