INFO	2021-11-16 14:54:17,111	[basepage.py:32]	打开网页https://www.imymac.com/store/
INFO	2021-11-16 14:54:17,173	[basepage.py:90]	点击元素：('css', '#video-converter-one-year')
INFO	2021-11-16 14:54:18,178	[basepage.py:181]	切换frame==>pf_588082
INFO	2021-11-16 14:54:22,463	[basepage.py:153]	使用js操控浏览器==》document.querySelector("#root > div > div.sc-bBjRSN.kEYJmH").style.display="none";
INFO	2021-11-16 14:54:23,556	[basepage.py:82]	输入文本：123@123.com
INFO	2021-11-16 14:54:23,630	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2021-11-16 14:54:24,632	[basepage.py:186]	下拉框value选择==》CN
INFO	2021-11-16 14:54:24,795	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2021-11-16 14:54:25,863	[basepage.py:90]	点击元素：('css', '#root > div > div> div> div > div > div >div:nth-child(3)>div>div:nth-child(1)>button')
INFO	2021-11-16 14:54:28,965	[basepage.py:82]	输入文本：12347
INFO	2021-11-16 14:54:29,042	[basepage.py:82]	输入文本：
INFO	2021-11-16 14:54:29,110	[basepage.py:82]	输入文本：
INFO	2021-11-16 14:54:29,187	[basepage.py:82]	输入文本：2022
INFO	2021-11-16 14:54:29,273	[basepage.py:82]	输入文本：568
INFO	2021-11-16 14:54:29,364	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div:nth-child(2)>div>button')
INFO	2021-11-16 14:54:31,406	[basepage.py:211]	获取到text==》['The name you entered is not valid.', 'The credit card you entered is not valid.', 'The expiry month you entered is not valid.']
