INFO	2021-11-11 17:19:29,899	[basepage.py:32]	打开网页https://www.imymac.com/store/
INFO	2021-11-11 17:19:29,940	[basepage.py:90]	点击元素：('css', '#video-converter-one-year')
INFO	2021-11-11 17:19:30,947	[basepage.py:181]	切换frame==>pf_588082
INFO	2021-11-11 17:19:33,860	[basepage.py:153]	使用js操控浏览器==》document.querySelector("#root > div > div.sc-bBjRSN.kEYJmH").style.display="none";
INFO	2021-11-11 17:19:34,966	[basepage.py:82]	输入文本：123@123.com
INFO	2021-11-11 17:19:35,042	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2021-11-11 17:19:36,046	[basepage.py:186]	下拉框value选择==》CN
INFO	2021-11-11 17:19:36,180	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2021-11-11 17:19:37,237	[basepage.py:90]	点击元素：('css', '#root > div > div> div> div > div > div >div:nth-child(3)>div>div:nth-child(1)>button')
INFO	2021-11-11 17:19:40,316	[basepage.py:82]	输入文本：
INFO	2021-11-11 17:19:40,371	[basepage.py:82]	输入文本：李
INFO	2021-11-11 17:19:40,427	[basepage.py:82]	输入文本：
INFO	2021-11-11 17:19:40,490	[basepage.py:82]	输入文本：
INFO	2021-11-11 17:19:40,546	[basepage.py:82]	输入文本：
INFO	2021-11-11 17:19:40,628	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div:nth-child(2)>div>button')
INFO	2021-11-11 17:19:42,693	[basepage.py:211]	获取到text==》['您输入的名称无效。', '您输入的信用卡无效。', '您输入的期限月份无效。', '您输入的期限年份无效。', '您输入的 CVV 无效。']
