INFO	2021-11-16 15:37:54,965	[basepage.py:32]	打开网页https://www.imymac.com/store/
INFO	2021-11-16 15:37:55,001	[basepage.py:90]	点击元素：('css', '#powermymac-one-month')
INFO	2021-11-16 15:37:56,010	[basepage.py:181]	切换frame==>pf_631115
INFO	2021-11-16 15:38:02,393	[basepage.py:186]	下拉框value选择==》zh-Hans
INFO	2021-11-16 15:38:02,587	[basepage.py:82]	输入文本：123@123.com
INFO	2021-11-16 15:38:02,681	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2021-11-16 15:38:03,692	[basepage.py:186]	下拉框value选择==》CN
INFO	2021-11-16 15:38:03,805	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2021-11-16 15:38:04,870	[basepage.py:90]	点击元素：('css', '#root > div > div> div> div:nth-child(2) > div > div > div:nth-child(2)>span>a')
INFO	2021-11-16 15:38:05,937	[basepage.py:82]	输入文本：
INFO	2021-11-16 15:38:06,009	[basepage.py:90]	点击元素：('css', 'form>div:nth-child(2)>div>button')
INFO	2021-11-16 15:38:07,030	[basepage.py:96]	获取到文本：优惠码不能为空。
