INFO	2021-11-16 15:39:25,801	[basepage.py:32]	打开网页https://www.imymac.com/store/
INFO	2021-11-16 15:39:25,843	[basepage.py:90]	点击元素：('css', '#powermymac-one-month')
INFO	2021-11-16 15:39:26,847	[basepage.py:181]	切换frame==>pf_631115
INFO	2021-11-16 15:39:32,466	[basepage.py:186]	下拉框value选择==》zh-Hans
INFO	2021-11-16 15:39:32,631	[basepage.py:82]	输入文本：123@123.com
INFO	2021-11-16 15:39:32,711	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2021-11-16 15:39:33,726	[basepage.py:186]	下拉框value选择==》CN
INFO	2021-11-16 15:39:34,044	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2021-11-16 15:39:35,841	[basepage.py:90]	点击元素：('css', '#root > div > div> div> div > div > div >div:nth-child(3)>div>div:nth-child(1)>button')
INFO	2021-11-16 15:39:38,899	[basepage.py:82]	输入文本：
INFO	2021-11-16 15:39:38,950	[basepage.py:82]	输入文本：
INFO	2021-11-16 15:39:39,003	[basepage.py:82]	输入文本：
INFO	2021-11-16 15:39:39,068	[basepage.py:82]	输入文本：1000
INFO	2021-11-16 15:39:39,121	[basepage.py:82]	输入文本：
INFO	2021-11-16 15:39:39,200	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div:nth-child(2)>div>button')
INFO	2021-11-16 15:39:41,271	[basepage.py:211]	获取到text==》['您输入的名称无效。', '您输入的信用卡无效。', '您输入的期限月份无效。', '您输入的期限年份无效。', '您输入的 CVV 无效。']
