INFO	2021-11-11 17:18:09,392	[basepage.py:32]	打开网页https://www.imymac.com/store/
INFO	2021-11-11 17:18:09,459	[basepage.py:90]	点击元素：('css', '#video-converter-one-year')
INFO	2021-11-11 17:18:10,472	[basepage.py:181]	切换frame==>pf_588082
INFO	2021-11-11 17:18:14,071	[basepage.py:153]	使用js操控浏览器==》document.querySelector("#root > div > div.sc-bBjRSN.kEYJmH").style.display="none";
INFO	2021-11-11 17:18:15,176	[basepage.py:82]	输入文本：123@123.com
INFO	2021-11-11 17:18:15,269	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2021-11-11 17:18:16,271	[basepage.py:186]	下拉框value选择==》CN
INFO	2021-11-11 17:18:16,393	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2021-11-11 17:18:17,441	[basepage.py:90]	点击元素：('css', '#root > div > div> div> div > div > div >div:nth-child(3)>div>div:nth-child(1)>button')
INFO	2021-11-11 17:18:20,524	[basepage.py:82]	输入文本：12349
INFO	2021-11-11 17:18:20,576	[basepage.py:82]	输入文本：
INFO	2021-11-11 17:18:20,640	[basepage.py:82]	输入文本：
INFO	2021-11-11 17:18:20,697	[basepage.py:82]	输入文本：
INFO	2021-11-11 17:18:20,750	[basepage.py:82]	输入文本：
INFO	2021-11-11 17:18:20,822	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div:nth-child(2)>div>button')
INFO	2021-11-11 17:18:22,898	[basepage.py:211]	获取到text==》['您输入的名称无效。', '您输入的信用卡无效。', '您输入的期限月份无效。', '您输入的期限年份无效。', '您输入的 CVV 无效。']
