INFO	2021-11-16 15:43:17,473	[basepage.py:32]	打开网页https://www.imymac.com/store/
INFO	2021-11-16 15:43:17,516	[basepage.py:90]	点击元素：('css', '#video-converter-one-year')
INFO	2021-11-16 15:43:18,524	[basepage.py:181]	切换frame==>pf_588082
INFO	2021-11-16 15:43:22,161	[basepage.py:186]	下拉框value选择==》zh-Hans
INFO	2021-11-16 15:43:22,321	[basepage.py:82]	输入文本：123@123.com
INFO	2021-11-16 15:43:22,399	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2021-11-16 15:43:23,412	[basepage.py:186]	下拉框value选择==》CN
INFO	2021-11-16 15:43:23,654	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2021-11-16 15:43:24,715	[basepage.py:90]	点击元素：('css', '#root > div > div> div> div > div > div >div:nth-child(3)>div>div:nth-child(1)>button')
INFO	2021-11-16 15:43:27,788	[basepage.py:82]	输入文本：
INFO	2021-11-16 15:43:27,841	[basepage.py:82]	输入文本：
INFO	2021-11-16 15:43:27,894	[basepage.py:82]	输入文本：
INFO	2021-11-16 15:43:27,971	[basepage.py:82]	输入文本：1000
INFO	2021-11-16 15:43:28,030	[basepage.py:82]	输入文本：
INFO	2021-11-16 15:43:28,103	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div:nth-child(2)>div>button')
INFO	2021-11-16 15:43:30,202	[basepage.py:211]	获取到text==》['您输入的名称无效。', '您输入的信用卡无效。', '您输入的期限月份无效。', '您输入的期限年份无效。', '您输入的 CVV 无效。']
