INFO	2021-11-16 15:41:57,801	[basepage.py:32]	打开网页https://www.imymac.com/store/
INFO	2021-11-16 15:41:57,859	[basepage.py:90]	点击元素：('css', '#video-converter-one-year')
INFO	2021-11-16 15:41:58,871	[basepage.py:181]	切换frame==>pf_588082
INFO	2021-11-16 15:42:01,951	[basepage.py:186]	下拉框value选择==》zh-Hans
INFO	2021-11-16 15:42:02,117	[basepage.py:82]	输入文本：123@123.com
INFO	2021-11-16 15:42:02,197	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2021-11-16 15:42:03,203	[basepage.py:186]	下拉框value选择==》CN
INFO	2021-11-16 15:42:03,342	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2021-11-16 15:42:04,401	[basepage.py:90]	点击元素：('css', '#root > div > div> div> div > div > div >div:nth-child(3)>div>div:nth-child(1)>button')
INFO	2021-11-16 15:42:07,463	[basepage.py:82]	输入文本：
INFO	2021-11-16 15:42:07,523	[basepage.py:82]	输入文本：李
INFO	2021-11-16 15:42:07,577	[basepage.py:82]	输入文本：
INFO	2021-11-16 15:42:07,633	[basepage.py:82]	输入文本：
INFO	2021-11-16 15:42:07,701	[basepage.py:82]	输入文本：568
INFO	2021-11-16 15:42:07,770	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div:nth-child(2)>div>button')
INFO	2021-11-16 15:42:09,867	[basepage.py:211]	获取到text==》['您输入的名称无效。', '您输入的信用卡无效。', '您输入的期限月份无效。', '您输入的期限年份无效。']
