INFO	2022-06-08 10:14:26,146	[basepage.py:36]	打开网页https://www.imymac.com/store/
INFO	2022-06-08 10:14:26,366	[basepage.py:96]	点击元素：('css', 'a[data-product="666252"]')
INFO	2022-06-08 10:14:26,873	[basepage.py:227]	切换frame==>pf_666252
INFO	2022-06-08 10:14:28,551	[basepage.py:232]	下拉框value选择==》zh-Hans
INFO	2022-06-08 10:14:28,889	[basepage.py:81]	输入文本：123@123.com
INFO	2022-06-08 10:14:30,993	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2022-06-08 10:14:31,506	[basepage.py:232]	下拉框value选择==》CN
INFO	2022-06-08 10:14:31,843	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2022-06-08 10:14:32,629	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>div>button:nth-child(1)')
INFO	2022-06-08 10:14:35,415	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:14:35,677	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:14:35,957	[basepage.py:81]	输入文本：24
INFO	2022-06-08 10:14:36,251	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:14:36,515	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:14:36,599	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div>div>button')
INFO	2022-06-08 10:14:37,651	[basepage.py:257]	获取到text==》['您输入的名称无效。', '您输入的信用卡无效。', '您输入的期限月份无效。', '您输入的期限年份无效。', '您输入的 CVV 无效。']
INFO	2022-06-08 10:14:37,652	[basepage.py:329]	预期结果: 您输入的名称无效。您输入的信用卡无效。您输入的期限月份无效。您输入的期限年份无效。您输入的 CVV 无效。,实际结果: 您输入的名称无效。您输入的信用卡无效。您输入的期限月份无效。您输入的期限年份无效。您输入的 CVV 无效。, 断言方法：eq, 断言结果：True
