INFO	2022-06-08 10:11:09,573	[basepage.py:36]	打开网页https://www.imymac.com/store/
INFO	2022-06-08 10:11:09,633	[basepage.py:96]	点击元素：('css', 'a[data-product="655714"]')
INFO	2022-06-08 10:11:10,138	[basepage.py:227]	切换frame==>pf_655714
INFO	2022-06-08 10:11:11,840	[basepage.py:232]	下拉框value选择==》zh-Hans
INFO	2022-06-08 10:11:12,198	[basepage.py:81]	输入文本：123@123.com
INFO	2022-06-08 10:11:14,309	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2022-06-08 10:11:14,813	[basepage.py:232]	下拉框value选择==》CN
INFO	2022-06-08 10:11:15,164	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2022-06-08 10:11:16,067	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>div>button:nth-child(1)')
INFO	2022-06-08 10:11:18,843	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:11:19,108	[basepage.py:81]	输入文本：李
INFO	2022-06-08 10:11:19,371	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:11:19,635	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:11:19,928	[basepage.py:81]	输入文本：568
INFO	2022-06-08 10:11:19,993	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div>div>button')
INFO	2022-06-08 10:11:21,035	[basepage.py:257]	获取到text==》['您输入的名称无效。', '您输入的信用卡无效。', '您输入的期限月份无效。', '您输入的期限年份无效。']
INFO	2022-06-08 10:11:21,036	[basepage.py:329]	预期结果: 您输入的名称无效。您输入的信用卡无效。您输入的期限月份无效。您输入的期限年份无效。,实际结果: 您输入的名称无效。您输入的信用卡无效。您输入的期限月份无效。您输入的期限年份无效。, 断言方法：eq, 断言结果：True
