INFO	2022-06-08 10:15:08,473	[basepage.py:36]	打开网页https://www.imymac.com/store/
INFO	2022-06-08 10:15:08,541	[basepage.py:96]	点击元素：('css', 'a[data-product="655714"]')
INFO	2022-06-08 10:15:09,052	[basepage.py:227]	切换frame==>pf_655714
INFO	2022-06-08 10:15:10,733	[basepage.py:232]	下拉框value选择==》zh-Hans
INFO	2022-06-08 10:15:11,216	[basepage.py:81]	输入文本：123@123.com
INFO	2022-06-08 10:15:13,299	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2022-06-08 10:15:13,807	[basepage.py:232]	下拉框value选择==》CN
INFO	2022-06-08 10:15:14,200	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2022-06-08 10:15:14,948	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>div>button:nth-child(2)')
INFO	2022-06-08 10:15:16,764	[basepage.py:96]	点击元素：('css', '#root > div > div> div> div:nth-child(2)>div>div>div:nth-child(2)>div>button:nth-child(3)')
INFO	2022-06-08 10:15:17,285	[basepage.py:337]	预期不相等: None,实际结果: <selenium.webdriver.remote.webelement.WebElement (session="695cff367b4dbd5dcefc6e9128bec6a5", element="71bfe84f-c888-4e3c-afe1-58174c98b163")>, 断言方法：not_eq, 断言结果：True
