INFO	2022-06-08 10:11:04,537	[basepage.py:36]	打开网页https://www.imymac.com/store/
INFO	2022-06-08 10:11:04,637	[basepage.py:96]	点击元素：('css', 'a[data-product="666252"]')
INFO	2022-06-08 10:11:05,151	[basepage.py:227]	切换frame==>pf_666252
INFO	2022-06-08 10:11:06,938	[basepage.py:232]	下拉框value选择==》zh-Hans
INFO	2022-06-08 10:11:07,282	[basepage.py:81]	输入文本：123@123.com
INFO	2022-06-08 10:11:09,372	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2022-06-08 10:11:09,876	[basepage.py:232]	下拉框value选择==》CN
INFO	2022-06-08 10:11:10,281	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2022-06-08 10:11:11,209	[basepage.py:96]	点击元素：('css', '#root > div > div> div> div:nth-child(2) > div > div > div:nth-child(2)>span>a')
INFO	2022-06-08 10:11:12,071	[basepage.py:81]	输入文本：testnewpmm
INFO	2022-06-08 10:11:12,162	[basepage.py:96]	点击元素：('css', 'form>div:nth-child(2)>div>button')
INFO	2022-06-08 10:11:13,232	[basepage.py:96]	点击元素：('css', '#root > div > div> div > div:nth-child(2) > div > div > div > div > span:nth-child(3)>div:nth-child(2)>div>div:nth-child(3)>div')
INFO	2022-06-08 10:11:14,256	[basepage.py:71]	获取到文本：US$9.95
INFO	2022-06-08 10:11:14,257	[basepage.py:329]	预期结果: 9.95,实际结果: 9.95, 断言方法：eq, 断言结果：True
