INFO	2022-06-08 10:13:38,844	[basepage.py:36]	打开网页https://www.imymac.com/store/
INFO	2022-06-08 10:13:38,933	[basepage.py:96]	点击元素：('css', 'a[data-product="655714"]')
INFO	2022-06-08 10:13:39,444	[basepage.py:227]	切换frame==>pf_655714
INFO	2022-06-08 10:13:40,973	[basepage.py:232]	下拉框value选择==》zh-Hans
INFO	2022-06-08 10:13:41,299	[basepage.py:81]	输入文本：123@123.com
INFO	2022-06-08 10:13:43,402	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2022-06-08 10:13:43,906	[basepage.py:232]	下拉框value选择==》CN
INFO	2022-06-08 10:13:44,277	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2022-06-08 10:13:45,115	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>div>button:nth-child(1)')
INFO	2022-06-08 10:13:48,093	[basepage.py:81]	输入文本：:62122 62502 00918 2455
INFO	2022-06-08 10:13:48,414	[basepage.py:81]	输入文本：lin
INFO	2022-06-08 10:13:48,677	[basepage.py:81]	输入文本：2
INFO	2022-06-08 10:13:48,988	[basepage.py:81]	输入文本：2023
INFO	2022-06-08 10:13:49,296	[basepage.py:81]	输入文本：56
INFO	2022-06-08 10:13:49,386	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div>div>button')
INFO	2022-06-08 10:13:50,432	[basepage.py:257]	获取到text==》['您输入的 CVV 无效。']
INFO	2022-06-08 10:13:50,433	[basepage.py:329]	预期结果: 您输入的 CVV 无效。,实际结果: 您输入的 CVV 无效。, 断言方法：eq, 断言结果：True
