INFO	2022-06-08 10:12:22,823	[basepage.py:36]	打开网页https://www.imymac.com/store/
INFO	2022-06-08 10:12:22,904	[basepage.py:96]	点击元素：('css', 'a[data-product="655714"]')
INFO	2022-06-08 10:12:23,417	[basepage.py:227]	切换frame==>pf_655714
INFO	2022-06-08 10:12:25,246	[basepage.py:232]	下拉框value选择==》zh-Hans
INFO	2022-06-08 10:12:25,741	[basepage.py:81]	输入文本：123@123.com
INFO	2022-06-08 10:12:27,828	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2022-06-08 10:12:28,337	[basepage.py:232]	下拉框value选择==》CN
INFO	2022-06-08 10:12:28,814	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2022-06-08 10:12:29,755	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>div>button:nth-child(1)')
INFO	2022-06-08 10:12:32,512	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:12:32,805	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:12:33,119	[basepage.py:81]	输入文本：24
INFO	2022-06-08 10:12:33,383	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:12:33,646	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:12:33,715	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div>div>button')
INFO	2022-06-08 10:12:34,786	[basepage.py:257]	获取到text==》['您输入的名称无效。', '您输入的信用卡无效。', '您输入的期限月份无效。', '您输入的期限年份无效。', '您输入的 CVV 无效。']
INFO	2022-06-08 10:12:34,787	[basepage.py:329]	预期结果: 您输入的名称无效。您输入的信用卡无效。您输入的期限月份无效。您输入的期限年份无效。您输入的 CVV 无效。,实际结果: 您输入的名称无效。您输入的信用卡无效。您输入的期限月份无效。您输入的期限年份无效。您输入的 CVV 无效。, 断言方法：eq, 断言结果：True
