INFO	2021-11-23 17:51:13,590	[basepage.py:32]	打开网页https://www.imymac.com/store/
INFO	2021-11-23 17:51:13,590	[basepage.py:226]	关闭黑色星期五优惠链接
INFO	2021-11-23 17:51:13,590	[basepage.py:153]	使用js操控浏览器==》document.querySelector('div.close-tag').click()
INFO	2021-11-23 17:51:14,648	[basepage.py:90]	点击元素：('css', '#video-converter-one-year')
INFO	2021-11-23 17:51:15,654	[basepage.py:181]	切换frame==>pf_588082
INFO	2021-11-23 17:51:16,468	[basepage.py:186]	下拉框value选择==》zh-Hans
INFO	2021-11-23 17:51:17,549	[basepage.py:82]	输入文本：123@123.com
INFO	2021-11-23 17:51:17,644	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2021-11-23 17:51:18,653	[basepage.py:186]	下拉框value选择==》CN
INFO	2021-11-23 17:51:18,823	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2021-11-23 17:51:19,900	[basepage.py:90]	点击元素：('css', '#root > div > div> div> div > div > div >div:nth-child(3)>div>div:nth-child(1)>button')
INFO	2021-11-23 17:51:22,983	[basepage.py:82]	输入文本：12347
INFO	2021-11-23 17:51:23,048	[basepage.py:82]	输入文本：
INFO	2021-11-23 17:51:23,101	[basepage.py:82]	输入文本：
INFO	2021-11-23 17:51:23,171	[basepage.py:82]	输入文本：2022
INFO	2021-11-23 17:51:23,252	[basepage.py:82]	输入文本：568
INFO	2021-11-23 17:51:23,344	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div:nth-child(2)>div>button')
INFO	2021-11-23 17:51:24,391	[basepage.py:211]	获取到text==》['您输入的名称无效。', '您输入的信用卡无效。', '您输入的期限月份无效。']
