INFO	2021-11-23 17:51:23,987	[basepage.py:32]	打开网页https://www.imymac.com/store/
INFO	2021-11-23 17:51:23,987	[basepage.py:226]	关闭黑色星期五优惠链接
INFO	2021-11-23 17:51:23,988	[basepage.py:153]	使用js操控浏览器==》document.querySelector('div.close-tag').click()
INFO	2021-11-23 17:51:25,059	[basepage.py:90]	点击元素：('css', '#video-converter-one-year')
INFO	2021-11-23 17:51:26,060	[basepage.py:181]	切换frame==>pf_588082
INFO	2021-11-23 17:51:27,218	[basepage.py:186]	下拉框value选择==》zh-Hans
INFO	2021-11-23 17:51:28,023	[basepage.py:82]	输入文本：123@123.com
INFO	2021-11-23 17:51:28,118	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2021-11-23 17:51:29,129	[basepage.py:186]	下拉框value选择==》CN
INFO	2021-11-23 17:51:29,259	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2021-11-23 17:51:30,373	[basepage.py:90]	点击元素：('css', '#root > div > div> div> div > div > div >div:nth-child(3)>div>div:nth-child(1)>button')
INFO	2021-11-23 17:51:33,457	[basepage.py:82]	输入文本：
INFO	2021-11-23 17:51:33,535	[basepage.py:82]	输入文本：
INFO	2021-11-23 17:51:33,600	[basepage.py:82]	输入文本：
INFO	2021-11-23 17:51:33,656	[basepage.py:82]	输入文本：
INFO	2021-11-23 17:51:33,716	[basepage.py:82]	输入文本：
INFO	2021-11-23 17:51:33,799	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div:nth-child(2)>div>button')
INFO	2021-11-23 17:51:34,878	[basepage.py:211]	获取到text==》['您输入的名称无效。', '您输入的信用卡无效。', '您输入的期限月份无效。', '您输入的期限年份无效。', '您输入的 CVV 无效。']
