INFO	2022-06-08 10:08:28,625	[basepage.py:36]	打开网页https://www.imymac.com/store/
INFO	2022-06-08 10:08:28,687	[basepage.py:96]	点击元素：('css', 'a[data-product="655714"]')
INFO	2022-06-08 10:08:29,192	[basepage.py:227]	切换frame==>pf_655714
INFO	2022-06-08 10:08:56,454	[basepage.py:232]	下拉框value选择==》zh-Hans
INFO	2022-06-08 10:08:57,076	[basepage.py:81]	输入文本：123@123.com
INFO	2022-06-08 10:08:59,172	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2022-06-08 10:08:59,684	[basepage.py:232]	下拉框value选择==》CN
INFO	2022-06-08 10:08:59,973	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2022-06-08 10:09:00,867	[basepage.py:96]	点击元素：('css', '#root > div > div> div> div:nth-child(2) > div > div > div:nth-child(2)>span>a')
INFO	2022-06-08 10:09:01,671	[basepage.py:81]	输入文本：testnewpmm
INFO	2022-06-08 10:09:01,742	[basepage.py:96]	点击元素：('css', 'form>div:nth-child(2)>div>button')
INFO	2022-06-08 10:09:02,736	[basepage.py:71]	获取到文本：US$0.00
INFO	2022-06-08 10:09:02,738	[basepage.py:329]	预期结果: 0.00,实际结果: 0.00, 断言方法：eq, 断言结果：True
