INFO	2022-06-08 10:10:08,320	[basepage.py:36]	打开网页https://www.imymac.com/store/
INFO	2022-06-08 10:10:08,383	[basepage.py:96]	点击元素：('css', 'a[data-product="655714"]')
INFO	2022-06-08 10:10:08,898	[basepage.py:227]	切换frame==>pf_655714
INFO	2022-06-08 10:10:10,449	[basepage.py:232]	下拉框value选择==》zh-Hans
INFO	2022-06-08 10:10:10,913	[basepage.py:81]	输入文本：123@123.com
INFO	2022-06-08 10:10:13,008	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2022-06-08 10:10:13,547	[basepage.py:232]	下拉框value选择==》CN
INFO	2022-06-08 10:10:13,931	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2022-06-08 10:10:14,728	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>div>button:nth-child(1)')
INFO	2022-06-08 10:10:17,553	[basepage.py:81]	输入文本：12349
INFO	2022-06-08 10:10:17,814	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:10:18,065	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:10:18,314	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:10:18,578	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:10:18,644	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div>div>button')
INFO	2022-06-08 10:10:19,705	[basepage.py:257]	获取到text==》['您输入的名称无效。', '您输入的信用卡无效。', '您输入的期限月份无效。', '您输入的期限年份无效。', '您输入的 CVV 无效。']
INFO	2022-06-08 10:10:19,707	[basepage.py:329]	预期结果: 您输入的名称无效。您输入的信用卡无效。您输入的期限月份无效。您输入的期限年份无效。您输入的 CVV 无效。,实际结果: 您输入的名称无效。您输入的信用卡无效。您输入的期限月份无效。您输入的期限年份无效。您输入的 CVV 无效。, 断言方法：eq, 断言结果：True
