INFO	2022-06-08 10:10:20,272	[basepage.py:36]	打开网页https://www.imymac.com/store/
INFO	2022-06-08 10:10:20,329	[basepage.py:96]	点击元素：('css', 'a[data-product="655714"]')
INFO	2022-06-08 10:10:20,835	[basepage.py:227]	切换frame==>pf_655714
INFO	2022-06-08 10:10:22,664	[basepage.py:232]	下拉框value选择==》zh-Hans
INFO	2022-06-08 10:10:23,021	[basepage.py:81]	输入文本：123@123.com
INFO	2022-06-08 10:10:25,143	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2022-06-08 10:10:25,659	[basepage.py:232]	下拉框value选择==》CN
INFO	2022-06-08 10:10:26,083	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2022-06-08 10:10:27,041	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>div>button:nth-child(1)')
INFO	2022-06-08 10:10:29,828	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:10:30,081	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:10:30,409	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:10:30,672	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:10:30,937	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:10:31,018	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div>div>button')
INFO	2022-06-08 10:10:32,093	[basepage.py:257]	获取到text==》['您输入的名称无效。', '您输入的信用卡无效。', '您输入的期限月份无效。', '您输入的期限年份无效。', '您输入的 CVV 无效。']
INFO	2022-06-08 10:10:32,094	[basepage.py:329]	预期结果: 您输入的名称无效。您输入的信用卡无效。您输入的期限月份无效。您输入的期限年份无效。您输入的 CVV 无效。,实际结果: 您输入的名称无效。您输入的信用卡无效。您输入的期限月份无效。您输入的期限年份无效。您输入的 CVV 无效。, 断言方法：eq, 断言结果：True
