INFO	2022-06-08 10:16:28,510	[basepage.py:36]	打开网页https://www.imymac.com/store/
INFO	2022-06-08 10:16:28,566	[basepage.py:96]	点击元素：('css', 'a[data-product="666252"]')
INFO	2022-06-08 10:16:29,077	[basepage.py:227]	切换frame==>pf_666252
INFO	2022-06-08 10:16:30,604	[basepage.py:232]	下拉框value选择==》zh-Hans
INFO	2022-06-08 10:16:30,945	[basepage.py:81]	输入文本：123@123.com
INFO	2022-06-08 10:16:33,044	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2022-06-08 10:16:33,548	[basepage.py:232]	下拉框value选择==》CN
INFO	2022-06-08 10:16:33,869	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2022-06-08 10:16:34,750	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>div>button:nth-child(1)')
INFO	2022-06-08 10:16:37,612	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:16:37,877	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:16:38,158	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:16:38,424	[basepage.py:81]	输入文本：
INFO	2022-06-08 10:16:38,752	[basepage.py:81]	输入文本：56
INFO	2022-06-08 10:16:38,824	[basepage.py:96]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div>div>button')
INFO	2022-06-08 10:16:39,880	[basepage.py:257]	获取到text==》['您输入的名称无效。', '您输入的信用卡无效。', '您输入的期限月份无效。', '您输入的期限年份无效。', '您输入的 CVV 无效。']
INFO	2022-06-08 10:16:39,881	[basepage.py:329]	预期结果: 您输入的名称无效。您输入的信用卡无效。您输入的期限月份无效。您输入的期限年份无效。您输入的 CVV 无效。,实际结果: 您输入的名称无效。您输入的信用卡无效。您输入的期限月份无效。您输入的期限年份无效。您输入的 CVV 无效。, 断言方法：eq, 断言结果：True
