INFO	2021-11-16 14:55:27,231	[basepage.py:32]	打开网页https://www.imymac.com/store/
INFO	2021-11-16 14:55:27,280	[basepage.py:90]	点击元素：('css', '#video-converter-one-year')
INFO	2021-11-16 14:55:28,292	[basepage.py:181]	切换frame==>pf_588082
INFO	2021-11-16 14:55:29,781	[basepage.py:153]	使用js操控浏览器==》document.querySelector("#root > div > div.sc-bBjRSN.kEYJmH").style.display="none";
INFO	2021-11-16 14:55:30,921	[basepage.py:82]	输入文本：123@123.com
INFO	2021-11-16 14:55:31,038	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2021-11-16 14:55:32,043	[basepage.py:186]	下拉框value选择==》CN
INFO	2021-11-16 14:55:32,207	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2021-11-16 14:55:33,268	[basepage.py:90]	点击元素：('css', '#root > div > div> div> div > div > div >div:nth-child(3)>div>div:nth-child(1)>button')
INFO	2021-11-16 14:55:36,433	[basepage.py:82]	输入文本：62284 80088 14184 8874
INFO	2021-11-16 14:55:36,499	[basepage.py:82]	输入文本：lin
INFO	2021-11-16 14:55:36,560	[basepage.py:82]	输入文本：2
INFO	2021-11-16 14:55:36,649	[basepage.py:82]	输入文本：2022
INFO	2021-11-16 14:55:36,715	[basepage.py:82]	输入文本：568
INFO	2021-11-16 14:55:36,792	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div:nth-child(2)>div>button')
INFO	2021-11-16 14:55:42,250	[basepage.py:96]	获取到文本：This payment was declined by your bank. Please try again, or use a different payment method. Contact your bank for further information.
