INFO	2021-11-11 17:17:56,446	[basepage.py:32]	打开网页https://www.imymac.com/store/
INFO	2021-11-11 17:17:56,503	[basepage.py:90]	点击元素：('css', '#video-converter-one-year')
INFO	2021-11-11 17:17:57,514	[basepage.py:181]	切换frame==>pf_588082
INFO	2021-11-11 17:18:00,343	[basepage.py:153]	使用js操控浏览器==》document.querySelector("#root > div > div.sc-bBjRSN.kEYJmH").style.display="none";
INFO	2021-11-11 17:18:01,456	[basepage.py:82]	输入文本：123@123.com
INFO	2021-11-11 17:18:01,531	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2021-11-11 17:18:02,534	[basepage.py:186]	下拉框value选择==》CN
INFO	2021-11-11 17:18:02,669	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2021-11-11 17:18:03,736	[basepage.py:90]	点击元素：('css', '#root > div > div> div> div > div > div >div:nth-child(3)>div>div:nth-child(1)>button')
INFO	2021-11-11 17:18:06,809	[basepage.py:82]	输入文本：12348
INFO	2021-11-11 17:18:06,866	[basepage.py:82]	输入文本：
INFO	2021-11-11 17:18:06,922	[basepage.py:82]	输入文本：
INFO	2021-11-11 17:18:06,988	[basepage.py:82]	输入文本：
INFO	2021-11-11 17:18:07,047	[basepage.py:82]	输入文本：569
INFO	2021-11-11 17:18:07,112	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div:nth-child(2)>div>button')
INFO	2021-11-11 17:18:09,151	[basepage.py:211]	获取到text==》['您输入的名称无效。', '您输入的信用卡无效。', '您输入的期限月份无效。', '您输入的期限年份无效。']
