INFO	2021-11-16 14:51:51,709	[basepage.py:32]	打开网页https://www.imymac.com/store/
INFO	2021-11-16 14:51:51,760	[basepage.py:90]	点击元素：('css', '#powermymac-one-month')
INFO	2021-11-16 14:51:52,762	[basepage.py:181]	切换frame==>pf_631115
INFO	2021-11-16 14:51:57,262	[basepage.py:186]	下拉框value选择==》zh-Hans
INFO	2021-11-16 14:51:57,328	[basepage.py:153]	使用js操控浏览器==》document.querySelector("#root > div > div.sc-bBjRSN.kEYJmH").style.display="none";
INFO	2021-11-16 14:51:58,450	[basepage.py:82]	输入文本：123@123.com
INFO	2021-11-16 14:51:58,541	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2021-11-16 14:51:59,552	[basepage.py:186]	下拉框value选择==》CN
INFO	2021-11-16 14:51:59,703	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2021-11-16 14:52:00,752	[basepage.py:90]	点击元素：('css', '#root > div > div> div> div > div > div >div:nth-child(3)>div>div:nth-child(1)>button')
INFO	2021-11-16 14:52:03,822	[basepage.py:82]	输入文本：
INFO	2021-11-16 14:52:03,878	[basepage.py:82]	输入文本：李
INFO	2021-11-16 14:52:03,953	[basepage.py:82]	输入文本：2
INFO	2021-11-16 14:52:04,022	[basepage.py:82]	输入文本：2022
INFO	2021-11-16 14:52:04,086	[basepage.py:82]	输入文本：568
INFO	2021-11-16 14:52:04,152	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div:nth-child(2)>div>button')
INFO	2021-11-16 14:52:06,210	[basepage.py:211]	获取到text==》['您输入的名称无效。', '您输入的信用卡无效。']
