INFO	2021-11-11 17:14:11,100	[basepage.py:32]	打开网页https://www.imymac.com/store/
INFO	2021-11-11 17:14:11,147	[basepage.py:90]	点击元素：('css', '#powermymac-one-month')
INFO	2021-11-11 17:14:12,150	[basepage.py:181]	切换frame==>pf_631115
INFO	2021-11-11 17:14:17,060	[basepage.py:153]	使用js操控浏览器==》document.querySelector("#root > div > div.sc-bBjRSN.kEYJmH").style.display="none";
INFO	2021-11-11 17:14:18,191	[basepage.py:82]	输入文本：123@123.com
INFO	2021-11-11 17:14:18,298	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div>div>button')
INFO	2021-11-11 17:14:19,310	[basepage.py:186]	下拉框value选择==》CN
INFO	2021-11-11 17:14:19,456	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>form>div:nth-child(3)>div>button')
INFO	2021-11-11 17:14:21,067	[basepage.py:90]	点击元素：('css', '#root > div > div> div> div > div > div >div:nth-child(3)>div>div:nth-child(1)>button')
INFO	2021-11-11 17:14:24,148	[basepage.py:82]	输入文本：12347
INFO	2021-11-11 17:14:24,203	[basepage.py:82]	输入文本：
INFO	2021-11-11 17:14:24,267	[basepage.py:82]	输入文本：
INFO	2021-11-11 17:14:24,339	[basepage.py:82]	输入文本：2022
INFO	2021-11-11 17:14:24,407	[basepage.py:82]	输入文本：568
INFO	2021-11-11 17:14:24,473	[basepage.py:90]	点击元素：('css', '#root>div>div>div>div:nth-child(2)>div>div>div:nth-child(3)>form>div:nth-child(2)>div>button')
INFO	2021-11-11 17:14:26,529	[basepage.py:211]	获取到text==》['您输入的名称无效。', '您输入的信用卡无效。', '您输入的期限月份无效。']
